'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'tests.reports.businessReport.PatientReportExportTests.usageRecentDaysDelayed', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC1', 'Owner': 'Carlos', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC1\\Carlos\\20200924T195016Z-PatientReportExportTests-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario16_assignPhysicianToExternalPatientFromUnAuthorizedExternalSubOrg', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'F777_Add_or_Edit_Custom_Fields.update_customFieldValue_onPatient_with_anotherValueInDropDown', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario3_NonUSPatientOrganization_AuthorizedPhysicianAssignedAsCareTeam', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC7897 TC8045 TC8310 TC8311 tests.reports.businessReport.BusinessReportTemplateTests.saveTemplateWithMyDefault', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4196 TC4197 TC4198 TC4199 TC4200 TC4209 F2330_DaikinDeviceSupport.testDaikinTherapyDataDetailReport', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2167 TC2170 F1159_F3084_Add_Non_Device_Equipment.assignHumidifierWithoutSerialNumberToPatientSuccessfully', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC7603 TC7604 TC11855 tests.reports.businessReport.BusinessReportTemplateTests.usageFilterValues', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC834 F973_Org_Logo_Upload.Admin_Unable_To_Edit_Org_Name', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2321 F1276_Trilogy_FeatureEnablement.TC2321_EnableTrilogy_Then_UploadData', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC5862 tests.auth.external.F3588_ExternalLocation_CareTeamAutoAssignment.addPatient_AuthorizedSubOrg_AutoAssignEnabled_OnlySubOrgsAcceptingExternalPatients_AssignedAsCareTeamMembers', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC12092 tests.task.compliance.F2518_ComplianceTests.testInitialComplianceSuppressTaskGeneration_Sleep', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC3251 tests.auth.external.F3588_ExternalLocation_CareTeamAutoAssignment.enableAutoAssign_ForAuthorizedSubOrgs_AsPSAdmin_Success', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC822 F1784_TherapyStats.givenPatientCreated_NoTherapyDataAvailable_DisplayTrilogyTemplate', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario10_assignPhysicianToExternalPatientFromAuthorizedExternalSubOrg', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC295 F539_Add_Patient.tc295andtc317', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC12092 tests.task.compliance.F2518_ComplianceTests.testOngoingComplianceSuppressTaskGeneration_Trilogy', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'tests.auth.external.F3068_CareTeamSettings_TemporaryAccessToPatient_PhysicianStaffAccess.usersViewCareTeamSettings_Success', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario21_assignPhysiciansToExternalPatientFromAuthorizedExternalSubOrgUnAuthorizedTopOrg_FullAccess', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario7_assignPhysicianToExternalPatientFromAuthorizedExternalOrg', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC3767 F1971_Exclude_Locations_And_Users_From_Care_Team_Assignment.pSCAdminEditsOrganizationAndMakesItAvailableForPatientAssignment', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'tests.reports.businessReport.PatientReportExportTests.nexusEquipmentDelayedReport', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2463 F1159_F3084_Add_Non_Device_Equipment.migrateCompanyAccessoriesWithNoModel', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'tests.reports.businessReport.TaskReportsTests.taskInDirectReport', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'F2745_Helix_Data_Upload.ChunksBadHash', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4449 TC4450 tests.auth.external.F3807_F3063_TemporaryAccessToPatients_CardDownload.differentUnauthorizedExternalUser_TemporaryAccessToPatient_PatientOrgEnabledForTemporaryAccess_SameTask', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario18_assignLocationToExternalPatient_SubOrgAuthorized', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC12191 tests.reports.businessReport.PatientAdherenceBusinessReport.adherenceSortUsageNoHospitalizationDelayed', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario27_OrgStructureChanges_TopOrgAuthorized', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC12217 tests.reports.businessReport.PatientAdherenceBusinessReport.adherenceEquipmentDelayed', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2240 TC5938 tests.reports.businessReport.PatientReportsTests.VerifySystemTemplateStatistics', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario26_assignedPhysicianToExternalPatientFromAuthorizedExternalOrg_AuthorizationRemoved', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'F5310_Mask_Suggestions.Save_Mask_Suggestions_To_Patient', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4266 F2330_DaikinDeviceSupport.testDaikinParsePartialDataRecord', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2354 tests.reports.businessReport.PatientReportExportTests.dateFormattingDelayed', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2468 F3518_Mask_List_Verification.Verify_Philips_Masks_Are_Before_NonPhilips_Masks', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC12217 tests.reports.businessReport.PatientAdherenceBusinessReport.adherenceUsageNoHospitalizationDelayed', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC12161 F5796_AdminAndClinicanSearch.adminUserWithAccessToTopOrg_CompanyLevelAccessEnabled_ReturnedInCareTeamBulkReassignmentSearch', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2263 TC2264 TC4621 TC4622 TC12221 tests.reports.businessReport.BusinessReportTemplateTests.sharedToAdminReportTemplate', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC6282 F3288_Visit_Summary_From_AmWell.checkAmWellTestIsCareTeam', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2744 TC2784 TC2785 TC2786 tests.task.general.F1132_Reassign_Tasks.recipientUserViewsMyTasks', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC2608 F1926_CareTeamAssignment_TextSearch_InternalUsers.searchResultsLimitedToPageSize', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4876 TC4883 tests.auth.external.F3068_PhysicianStaffAccessToExternalPatient.scenario25_assignedPhysicianToExternalPatientFromAuthorizedExternalOrg_ChangedRoleToAdmin', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC1084 TC1196 F2257_Helix_Device_Assignment.AddHelixDeviceToPatientAllDevicesReportSerialNumber', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC3251 TC3257 F1398_PAMS_and_CTM.pamsLocationAutoAssigedWhenEditingPatient', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC11848 tests.reports.businessReport.TaskReportsTests.filterManagedByLocationEnabledDirect', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
'Error:': 'Automatic test entry invalid status for trace', 'Test Name': 'TC4294 tests.reports.US18529_TherapyDataTabDayRanges.trilogyDayRanges', 'Test Status': 'Skipped', 'Release': '1.33.0', 'V&V Test Report': '2228014 v51', 'RC': 'RC2', 'Owner': 'TeamCity', 'File Path': '..\\data\\ER2228014 v51 ATT2 Automated as-run\\1.33.0\\RestApiTests\\RC2\\TeamCity\\20200928T215916Z-LegacyTrace-GroupByMethod.txt'
